engine,freq_min,regime,spread_bps,fold_id,pair,side,entry_ts,exit_ts,z_entry,z_exit,bars_held,sessions_held,gross_log_pnl,cost_log,net_log_pnl,exit_reason,pair_beta,cost_log_per_pair_rt,n_legs,schema_version
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-04-08T09:05:00,2016-04-08T09:55:00,-2.099686551328501,-2.277394310336298,10,0,-0.004712508914445301,0.0014848541747531758,-0.006197363089198478,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-04-11T07:05:00,2016-04-11T09:55:00,-2.059283472426126,-2.526055341711197,34,0,-0.013519416766670567,0.0014848541747531758,-0.015004270941423743,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-04-12T05:00:00,2016-04-12T09:55:00,-2.415978088778153,-1.9235947359113417,59,0,-0.005868734025728628,0.0014848541747531758,-0.007353588200481804,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-04-21T05:25:00,2016-04-21T09:55:00,-2.0547843198833515,-1.1564664056534302,54,0,0.002632285499869269,0.0014848541747531758,0.0011474313251160933,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-04-22T05:00:00,2016-04-22T09:55:00,-2.1774573220537263,-0.7276464922908462,59,0,0.01326391148011652,0.0014848541747531758,0.011779057305363343,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-05-10T06:50:00,2016-05-10T08:35:00,2.0685346748463704,0.3894362135163951,21,0,0.015587254631109104,0.0014848541747531758,0.014102400456355928,mean_revert,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-05-11T05:00:00,2016-05-11T09:55:00,-2.21133969124695,-1.3030800767536903,59,0,0.007095766669784176,0.0014848541747531758,0.005610912495031,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-06-01T09:45:00,2016-06-01T09:55:00,2.1208868788577675,1.9980174150289716,2,0,0.0008838148322247719,0.0014848541747531758,-0.0006010393425284039,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-06-03T07:00:00,2016-06-03T09:55:00,2.1740815610091606,,35,0,0.009241900275178239,0.0014848541747531758,0.0077570461004250624,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-06-14T08:00:00,2016-06-14T09:55:00,2.0771735104813747,-0.327297388705928,23,0,0.013823128446938782,0.0014848541747531758,0.012338274272185605,mean_revert,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-06-15T08:00:00,2016-06-15T09:55:00,2.4983238783607358,2.1861782580404183,23,0,-0.0008703335478887908,0.0014848541747531758,-0.0023551877226419666,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-06-30T06:00:00,2016-06-30T09:55:00,-2.219296819038913,-1.82503292269083,47,0,-0.008406506151887427,0.0014848541747531758,-0.009891360326640604,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-07-01T05:00:00,2016-07-01T09:55:00,-2.0750789683330995,-1.7124405390745732,59,0,-0.005533107581220165,0.0014848541747531758,-0.007017961755973341,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-07-08T05:00:00,2016-07-08T09:55:00,2.6257431706047707,,59,0,0.0079859411806531,0.0014848541747531758,0.006501087005899924,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-07-15T06:35:00,2016-07-15T09:55:00,-2.912165926855039,-1.7441735312285316,40,0,0.003004726746306474,0.0014848541747531758,0.0015198725715532984,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-07-22T05:00:00,2016-07-22T09:35:00,-2.0413076690133884,-0.43713243492005044,55,0,0.00931783699691735,0.0014848541747531758,0.007832982822164174,mean_revert,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-07-25T09:50:00,2016-07-25T09:55:00,2.0273695131598313,2.1815539335365224,1,0,-0.0014110083924840922,0.0014848541747531758,-0.002895862567237268,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-07-26T05:00:00,2016-07-26T09:55:00,2.67404584592572,1.4391928951876476,59,0,0.005031085949879888,0.0014848541747531758,0.003546231775126712,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-07-28T09:50:00,2016-07-28T09:55:00,2.082853169836728,1.672703595014425,1,0,0.005351521506650414,0.0014848541747531758,0.0038666673318972383,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-01T06:30:00,2016-08-01T09:55:00,-2.0389620223950873,-2.454213477133881,41,0,-0.006451740746030943,0.0014848541747531758,-0.007936594920784119,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-02T05:00:00,2016-08-02T09:55:00,-2.4568705943727336,-2.0683241532349075,59,0,-0.013077880499490213,0.0014848541747531758,-0.01456273467424339,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-03T06:45:00,2016-08-03T09:55:00,-2.1072444660281144,-1.554357093654774,38,0,0.0025639439377558304,0.0014848541747531758,0.0010790897630026546,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-05T06:55:00,2016-08-05T09:55:00,-2.0197975032828595,-0.8067379528824974,36,0,0.017966895354042833,0.0014848541747531758,0.01648204117928966,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-10T05:00:00,2016-08-10T09:55:00,3.6144810424546763,1.9326120877165476,59,0,0.010233515872261734,0.0014848541747531758,0.008748661697508557,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-11T05:00:00,2016-08-11T05:05:00,3.727629615953767,3.5117231494305106,1,0,0.0025303502884614915,0.0014848541747531758,0.0010454961137083157,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-11T05:10:00,2016-08-11T05:40:00,3.5726449733511876,4.0487940892277425,6,0,-0.016595475137187066,0.0014848541747531758,-0.01808032931194024,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-11T05:45:00,2016-08-11T05:50:00,3.834312619221962,3.7150022169835935,1,0,0.0007649803719633752,0.0014848541747531758,-0.0007198738027898006,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-11T05:55:00,2016-08-11T06:15:00,3.5229122906869015,3.5060496041129365,4,0,-0.005293991296001721,0.0014848541747531758,-0.006778845470754897,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-11T06:20:00,2016-08-11T09:55:00,3.393858875958787,2.3555817041189013,43,0,-0.00666306679964368,0.0014848541747531758,-0.008147920974396856,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-12T05:00:00,2016-08-12T09:55:00,2.543687557572509,1.4418476581841813,59,0,0.014543235739889582,0.0014848541747531758,0.013058381565136406,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-24T07:15:00,2016-08-24T09:00:00,-2.0171442483319297,-3.693042282096336,21,0,-0.012106634532030647,0.0014848541747531758,-0.013591488706783823,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-24T09:05:00,2016-08-24T09:10:00,-3.6303287092011542,-3.9637961048801564,1,0,-0.0029218051542114765,0.0014848541747531758,-0.004406659328964653,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-24T09:15:00,2016-08-24T09:20:00,-4.125754030346831,-3.8612644609039637,1,0,0.001321241316303734,0.0014848541747531758,-0.00016361285844944179,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-24T09:25:00,2016-08-24T09:55:00,-3.398751414991574,-2.4561338291602053,6,0,0.005877182254408808,0.0014848541747531758,0.004392328079655632,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-08-25T05:05:00,2016-08-25T09:55:00,-2.241545767700347,-1.326317271816659,58,0,-0.0004679388308659327,0.0014848541747531758,-0.0019527930056191085,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-08-31T07:45:00,2016-08-31T09:50:00,2.0025812120995297,3.681266252692461,25,0,-0.013897413431116057,0.0014848541747531758,-0.015382267605869233,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-09-01T07:05:00,2016-09-01T09:55:00,2.029608785826723,2.9477032130383165,34,0,-0.013686236288352305,0.0014848541747531758,-0.015171090463105481,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,short_spread,2016-09-02T05:00:00,2016-09-02T09:55:00,2.3008294138154084,1.1704197045855032,59,0,0.003292434972170355,0.0014848541747531758,0.0018075807974171792,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-08T05:05:00,2016-09-08T09:55:00,-2.1499396594665354,-1.983966510642719,58,0,-0.007899263718432081,0.0014848541747531758,-0.009384117893185258,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-12T05:00:00,2016-09-12T09:55:00,-2.1939694513942984,-2.146440963653492,59,0,-0.014815226421016625,0.0014848541747531758,-0.0163000805957698,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-14T05:55:00,2016-09-14T09:55:00,-2.1175904675134407,-1.3069602823285897,48,0,0.005453343393066135,0.0014848541747531758,0.003968489218312958,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-15T05:45:00,2016-09-15T09:55:00,-2.029870724080459,-1.2411647255350557,50,0,0.005695324657821743,0.0014848541747531758,0.004210470483068567,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-22T08:10:00,2016-09-22T09:55:00,-2.347162105813797,-2.186274018094761,21,0,-0.0014480335726263505,0.0014848541747531758,-0.0029328877473795262,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-23T05:00:00,2016-09-23T05:30:00,-2.9807554271511423,-3.7102997172952024,6,0,-0.007827633371166876,0.0014848541747531758,-0.009312487545920052,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-23T05:35:00,2016-09-23T05:40:00,-3.6832042167163803,-3.5576477840310976,1,0,0.00044998694877662615,0.0014848541747531758,-0.0010348672259765496,stop,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-23T05:45:00,2016-09-23T09:55:00,-3.261816007794597,-2.4584854388150723,50,0,-0.004831519979536125,0.0014848541747531758,-0.006316374154289301,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,3,AMBUJACEM/GRASIM,long_spread,2016-09-26T05:00:00,2016-09-26T09:55:00,-2.9725082680993777,-0.9996765324354284,59,0,0.01609380315802955,0.0014848541747531758,0.014608948983276375,session_close,0.9798055663375678,0.0014848541747531758,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-09-28T05:35:00,2016-09-28T09:55:00,2.1110360779768786,1.8347904244431363,52,0,-0.0072860381635644345,0.0019825435790133358,-0.00926858174257777,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-09-29T08:05:00,2016-09-29T09:55:00,2.0518443794688315,2.180006576702188,22,0,-0.005283678357482557,0.0019825435790133358,-0.007266221936495893,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-09-30T05:00:00,2016-09-30T09:55:00,2.325199793190543,1.1878740086907207,59,0,0.007647891545401464,0.0019825435790133358,0.005665347966388129,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-03T05:15:00,2016-10-03T09:55:00,2.0332740704975794,1.2198555975210545,56,0,-0.0006763506427311938,0.0019825435790133358,-0.0026588942217445296,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-10T05:00:00,2016-10-10T06:10:00,2.1392480982827577,0.387344667047499,14,0,0.009619817629764604,0.0019825435790133358,0.007637274050751269,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-13T05:00:00,2016-10-13T05:05:00,3.839697407118493,3.816468085925255,1,0,-0.0004946687669624694,0.0019825435790133358,-0.002477212345975805,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-13T05:10:00,2016-10-13T05:15:00,3.641956298433411,3.5347687646312744,1,0,0.00029475854493732356,0.0019825435790133358,-0.0016877850340760122,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-13T05:20:00,2016-10-13T05:25:00,3.713305041894713,3.609272389578848,1,0,0.0002441903068586271,0.0019825435790133358,-0.0017383532721547087,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-13T05:30:00,2016-10-13T09:55:00,3.2570777907924855,1.5579929135481083,53,0,0.007228389289475778,0.0019825435790133358,0.005245845710462443,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-17T06:25:00,2016-10-17T09:55:00,2.108889491709772,1.806698122821817,42,0,-0.007270405921555145,0.0019825435790133358,-0.00925294950056848,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-10-24T05:05:00,2016-10-24T09:15:00,-2.1332062126084606,-0.49552575256369175,50,0,0.013567942619030049,0.0019825435790133358,0.011585399040016714,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-26T05:00:00,2016-10-26T09:55:00,2.1050228268472138,0.5783995524658827,59,0,0.0061579777426690185,0.0019825435790133358,0.004175434163655683,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-10-27T05:00:00,2016-10-27T07:20:00,2.3179172511998942,0.378655440959558,28,0,0.016167020951125544,0.0019825435790133358,0.014184477372112208,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-10-27T09:30:00,2016-10-27T09:35:00,-2.4811956986757773,-3.5010180295802136,1,0,-0.010249563127784356,0.0019825435790133358,-0.012232106706797691,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-10-27T09:40:00,2016-10-27T09:55:00,-2.786849335655127,-1.7364968972403636,3,0,0.009810107910479537,0.0019825435790133358,0.007827564331466202,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-11-02T09:45:00,2016-11-02T09:55:00,2.2641578518651224,1.9385850749154006,2,0,0.003450462498617135,0.0019825435790133358,0.0014679189196037993,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-08T09:35:00,2016-11-08T09:55:00,-2.4209592076628463,-1.8429861843231272,4,0,0.0042643127317658625,0.0019825435790133358,0.0022817691527525267,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-09T05:00:00,2016-11-09T05:05:00,-4.3484374829895955,-4.817328453781098,1,0,-0.0043760379990116505,0.0019825435790133358,-0.006358581578024986,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-09T05:10:00,2016-11-09T05:15:00,-4.5928974263372755,-3.611922963284386,1,0,0.006744075391172721,0.0019825435790133358,0.004761531812159386,stop,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-09T05:20:00,2016-11-09T09:55:00,-3.185210815789706,-2.087062766370323,55,0,-0.0011963477286309754,0.0019825435790133358,-0.003178891307644311,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-10T05:25:00,2016-11-10T09:55:00,-2.0476703612364786,-2.4562262297037463,54,0,-0.018379864263106782,0.0019825435790133358,-0.02036240784212012,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-11T05:00:00,2016-11-11T09:55:00,-2.3585390666496826,-1.8494816066940178,59,0,-0.010504734086039136,0.0019825435790133358,-0.012487277665052471,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-11-15T05:00:00,2016-11-15T09:55:00,-3.2963545078564276,-1.957903983631327,59,0,-0.014039054987252442,0.0019825435790133358,-0.01602159856626578,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-11-23T09:45:00,2016-11-23T09:55:00,2.0790360043065736,2.4690675031411833,2,0,-0.004064201785452859,0.0019825435790133358,-0.006046745364466194,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-11-24T05:00:00,2016-11-24T09:55:00,2.5080779331410565,2.023424689046587,59,0,-0.0019012396620912142,0.0019825435790133358,-0.00388378324110455,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-11-25T05:10:00,2016-11-25T09:30:00,2.121628371173762,0.40661634667229846,52,0,0.014383532892399131,0.0019825435790133358,0.012400989313385796,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-12-07T09:25:00,2016-12-07T09:55:00,2.2655794535913802,2.94879122811614,6,0,-0.0059884211349165994,0.0019825435790133358,-0.007970964713929935,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-12-08T07:10:00,2016-12-08T08:45:00,2.0009336326448217,0.4362376099840335,19,0,0.010219929888223511,0.0019825435790133358,0.008237386309210176,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-12-09T05:00:00,2016-12-09T09:55:00,2.920558268352571,1.6397470687988815,59,0,0.002991716349800555,0.0019825435790133358,0.0010091727707872192,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2016-12-12T05:00:00,2016-12-12T09:40:00,2.236216025147094,0.41367911303278715,56,0,0.01560166859240475,0.0019825435790133358,0.013619125013391414,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-12-20T08:55:00,2016-12-20T09:55:00,-2.367427816047842,-1.9829912809086914,12,0,0.0013995803544233354,0.0019825435790133358,-0.0005829632245900004,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-12-21T06:25:00,2016-12-21T08:45:00,-2.089540986069534,-0.46193931956704243,28,0,0.011571682747870682,0.0019825435790133358,0.009589139168857347,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2016-12-23T05:00:00,2016-12-23T09:55:00,-2.0188579267092788,-1.6111259198298093,59,0,-0.003573512634953424,0.0019825435790133358,-0.005556056213966759,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-03T06:10:00,2017-01-03T09:55:00,2.216877837187262,1.750718625154981,45,0,-0.002143136475255325,0.0019825435790133358,-0.00412568005426866,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-04T09:30:00,2017-01-04T09:55:00,2.021743042598756,1.3303706190249085,5,0,0.005299941265058727,0.0019825435790133358,0.0033173976860453916,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-05T05:00:00,2017-01-05T09:55:00,2.7767635929402754,2.128562482887439,59,0,-0.011714292927493375,0.0019825435790133358,-0.01369683650650671,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-06T05:00:00,2017-01-06T09:55:00,2.0426950469783463,1.1900438942745208,59,0,0.0009884581008909876,0.0019825435790133358,-0.0009940854781223482,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-11T07:45:00,2017-01-11T09:55:00,2.049618173436295,2.080216390353419,26,0,-0.0013576991529493654,0.0019825435790133358,-0.003340242731962701,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-01-24T05:10:00,2017-01-24T07:00:00,2.579502570191087,0.4162370712464938,22,0,0.008904545079268189,0.0019825435790133358,0.006922001500254854,mean_revert,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2017-01-24T07:45:00,2017-01-24T09:55:00,-2.062893840266438,-2.8453842163937937,26,0,-0.0073104405815414,0.0019825435790133358,-0.009292984160554735,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2017-01-25T05:00:00,2017-01-25T09:55:00,-3.206832154575538,-2.200099190186202,59,0,-0.0007145769387335577,0.0019825435790133358,-0.0026971205177468934,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,long_spread,2017-01-27T05:00:00,2017-01-27T09:55:00,-3.1172810266785405,-1.7383586900209593,59,0,0.0030238269618525493,0.0019825435790133358,0.0010412833828392135,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
rolling_z,5,A,3,4,INDUSINDBK/HDFCBANK,short_spread,2017-02-01T08:30:00,2017-02-01T09:55:00,2.2787131232739486,1.3370868874925943,17,0,0.009513522622280668,0.0019825435790133358,0.007530979043267333,session_close,1.6433914386844477,0.0019825435790133358,2,v2-cost-beta-2026.06.11
